,Date,Day,Month,Year,DayOfWeek,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HC,AC,HF,AF,HY,AY,HR,AR,H14,A14,Attendance,Strictness,Season,Round,Hpts,Apts,HTS,ATS,HGSR,AGSR,Home_DS,Away_DS,Home_Form_Points,Away_Form_Points,Home_Goal_Diff_Form,Away_Goal_Diff_Form,Home_Win_Streak,Away_Win_Streak,Home_H2H_Win_Rate,Away_H2H_Win_Rate,HTV($m),ATV($m),HTPos_avg,ATPos_avg,HSPE (%),HPE (%),ASPE (%),APE (%)
7891,03/04/2021,3,4,2021,7,Leeds,Sheffield United,2.0,1.0,H,1.0,1.0,D,G Scott,23.0,9.0,8.0,1.0,5.0,7.0,12.0,13.0,1.0,2.0,0.0,0.0,0,1,0,10.704761904761900,2020,30,39,14,1.3977900552486200,1.0095238095238100,1.4364640883977900,0.8285714285714290,1.4530386740331500,1.3714285714285700,1.3,0.9,1.0,-12.0,1,0,0.0,0.0,238.1,149.85,0.573,0.41700000000000000,-0.587955634,-0.215811498,-0.289175432,2.034472381
7892,03/04/2021,3,4,2021,7,Leicester,Man City,0.0,2.0,A,0.0,0.0,D,A Taylor,5.0,11.0,2.0,4.0,1.0,1.0,13.0,12.0,2.0,3.0,0.0,0.0,1,1,0,14.102425876010800,2020,30,54,54,1.326145552560650,1.7712765957446800,1.3638814016172500,1.8085106382978700,1.3881401617250700,1.0757978723404300,1.8,2.7,7.0,19.0,2,2,0.11764705882352900,0.23529411764705900,510.6,1040.0,0.5430000000000000,0.635,-1.572243639,1.993902359,-0.794259155,-0.299074192
7893,03/04/2021,3,4,2021,7,Arsenal,Liverpool,0.0,3.0,A,0.0,0.0,D,S Attwell,3.0,16.0,2.0,7.0,1.0,2.0,10.0,10.0,1.0,1.0,0.0,0.0,1,0,0,14.34,2020,30,37,42,1.920152091254750,1.870722433460080,1.88212927756654,1.7769328263624800,1.0405576679340900,0.9835234474017740,1.5,1.2,4.0,-3.0,0,1,0.21951219512195100,0.04878048780487810,619.25,969.65,0.535,0.621,-1.358455766,0.932192542,-0.573869223,0.41666474
7894,04/04/2021,4,4,2021,1,Southampton,Burnley,3.0,2.0,H,2.0,2.0,D,A Marriner,24.0,7.0,9.0,5.0,6.0,7.0,11.0,10.0,0.0,0.0,0.0,0.0,0,0,0,12.510204081632700,2020,30,28,29,1.2504780114722800,1.105058365758760,1.231357552581260,0.9922178988326850,1.3747609942638600,1.4941634241245100,0.4,1.1,-18.0,-4.0,0,1,0.18181818181818200,0.18181818181818200,282.8,132.3,0.52,0.42100000000000000,0.904304855,0.763853824,0.144537765,0.452241529
7895,04/04/2021,4,4,2021,1,Newcastle,Tottenham,2.0,2.0,D,1.0,2.0,A,C Pawson,22.0,11.0,6.0,5.0,7.0,3.0,13.0,14.0,3.0,2.0,0.0,0.0,0,1,0,14.373983739837400,2020,30,28,48,1.2720897615708300,1.6286438529784500,1.2356241234221600,1.5652724968314300,1.4361851332398300,1.211660329531050,0.9,1.5,-6.0,5.0,0,1,0.24324324324324300,0.1891891891891890,255.35,703.5,0.38800000000000000,0.516,-0.105175894,1.503373913,-1.436982074,0.008430078
7896,04/04/2021,4,4,2021,1,Aston Villa,Fulham,3.0,1.0,H,0.0,0.0,D,A Madley,14.0,15.0,4.0,7.0,4.0,4.0,14.0,20.0,1.0,2.0,0.0,0.0,1,0,0,12.478260869565200,2020,30,38,23,1.225519287833830,1.1352313167259800,1.1839762611276000,1.1156583629893200,1.3931750741839800,1.4519572953736700,1.2,1.2,-3.0,-3.0,0,0,0.25925925925925900,0.037037037037037000,430.7,239.75,0.485,0.49700000000000000,-0.278054581,0.511536176,-0.911943099,0.985893354
7897,04/04/2021,4,4,2021,1,Man United,Brighton,2.0,1.0,H,0.0,1.0,A,M Dean,15.0,5.0,7.0,3.0,5.0,6.0,14.0,7.0,2.0,2.0,0.0,0.0,1,0,0,14.595365418894800,2020,30,53,28,2.0570342205323200,1.0419580419580400,1.8859315589353600,0.9790209790209790,0.9036755386565270,1.4265734265734300,1.7,1.5,13.0,3.0,2,2,0.42857142857142900,0.0,770.05,290.4,0.557,0.511,-1.503572383,1.663546467,-0.630214869,1.934607711
7898,05/04/2021,5,4,2021,2,Everton,Crystal Palace,1.0,1.0,D,0.0,0.0,D,K Friend,15.0,13.0,7.0,6.0,3.0,4.0,10.0,10.0,2.0,0.0,0.0,0.0,0,0,0,13.529411764705900,2020,30,39,37,1.4454314720812200,1.147147147147150,1.3350253807106600,1.105105105105110,1.2461928934010200,1.4414414414414400,1.3,1.4,-4.0,-5.0,0,1,0.23529411764705900,0.11764705882352900,511.2,193.85,0.46400000000000000,0.406,0.815990048,0.332334575,-0.630214869,0.037178998
7899,05/04/2021,5,4,2021,2,Wolves,West Ham,2.0,3.0,A,1.0,3.0,A,M Oliver,20.0,9.0,5.0,6.0,4.0,2.0,9.0,9.0,1.0,4.0,0.0,0.0,0,0,0,12.620320855615000,2020,30,33,43,1.1167315175097300,1.2192592592592600,1.0972762645914400,1.231111111111110,1.575875486381320,1.477037037037040,1.3,1.7,-2.0,5.0,0,0,0.2222222222222220,0.1111111111111110,450.3,334.9,0.493,0.43200000000000000,0.394251424,1.129637954,0.327661115,-1.038030607
7900,09/04/2021,9,4,2021,6,Fulham,Wolves,0.0,1.0,A,0.0,0.0,D,J Moss,14.0,7.0,3.0,3.0,3.0,4.0,11.0,8.0,0.0,0.0,0.0,0.0,1,1,0,12.934306569343100,2020,31,23,33,1.133214920071050,1.1124031007751900,1.1154529307282400,1.1007751937984500,1.4547069271758400,1.5813953488372100,1.2,1.2,-3.0,-3.0,0,0,0.18181818181818200,0.0,239.75,450.3,0.49700000000000000,0.493,-0.911943099,0.985893354,0.394251424,1.129637954
7901,10/04/2021,10,4,2021,7,Man City,Leeds,1.0,2.0,A,0.0,1.0,A,A Marriner,29.0,2.0,7.0,2.0,9.0,3.0,12.0,15.0,3.0,1.0,0.0,1.0,2,1,0,12.510204081632700,2020,31,57,42,1.7729083665338600,1.4065934065934100,1.8087649402390400,1.4395604395604400,1.0743691899070400,1.4505494505494500,2.7,1.3,19.0,0.0,3,2,0.14285714285714300,0.14285714285714300,1040.0,238.1,0.635,0.573,-0.794259155,-0.299074192,-0.587955634,-0.215811498
7902,10/04/2021,10,4,2021,7,Liverpool,Aston Villa,2.0,1.0,H,0.0,1.0,A,P Tierney,23.0,9.0,10.0,5.0,7.0,0.0,16.0,11.0,2.0,4.0,0.0,0.0,2,1,0,13.617486338797800,2020,31,45,41,1.8721518987341800,1.2281481481481500,1.7784810126582300,1.1866666666666700,0.9822784810126580,1.3925925925925900,1.2,1.2,-2.0,-2.0,2,1,0.2571428571428570,0.11428571428571400,969.65,430.7,0.621,0.485,-0.573869223,0.41666474,-0.278054581,0.511536176
7903,10/04/2021,10,4,2021,7,Crystal Palace,Chelsea,1.0,4.0,A,0.0,3.0,A,M Oliver,1.0,23.0,1.0,10.0,0.0,8.0,7.0,12.0,1.0,0.0,0.0,0.0,1,2,0,12.620320855615000,2020,31,38,45,1.1467065868263500,1.9936708860759500,1.1047904191616800,1.8354430379746800,1.4401197604790400,0.9088607594936710,1.5,2.1,-4.0,6.0,0,0,0.11764705882352900,0.35294117647058800,193.85,889.2,0.406,0.609,-0.630214869,0.037178998,-0.247869413,1.663546467
7904,11/04/2021,11,4,2021,1,Burnley,Newcastle,1.0,2.0,A,1.0,0.0,H,A Taylor,24.0,10.0,4.0,5.0,13.0,3.0,11.0,12.0,1.0,0.0,0.0,0.0,1,1,0,14.102425876010800,2020,31,29,29,1.1007751937984500,1.2717086834733900,0.9961240310077520,1.2366946778711500,1.5,1.4369747899159700,1.1,1.0,-3.0,-5.0,0,0,0.2222222222222220,0.1111111111111110,132.3,255.35,0.42100000000000000,0.38800000000000000,0.144537765,0.452241529,-0.105175894,1.503373913
7905,11/04/2021,11,4,2021,1,West Ham,Leicester,3.0,2.0,H,2.0,0.0,H,M Dean,4.0,15.0,4.0,5.0,1.0,9.0,7.0,13.0,3.0,3.0,0.0,0.0,1,1,0,14.595365418894800,2020,31,46,54,1.2218934911242600,1.3225806451612900,1.2337278106508900,1.3602150537634400,1.477810650887570,1.3897849462365600,1.7,1.7,5.0,5.0,1,0,0.11764705882352900,0.23529411764705900,334.9,510.6,0.43200000000000000,0.5430000000000000,0.327661115,-1.038030607,-1.572243639,1.993902359
7906,11/04/2021,11,4,2021,1,Tottenham,Man United,1.0,3.0,A,1.0,0.0,H,C Kavanagh,12.0,12.0,3.0,7.0,7.0,5.0,11.0,15.0,1.0,5.0,0.0,0.0,1,2,0,13.304347826087000,2020,31,49,56,1.6278481012658200,2.0582278481012700,1.5658227848101300,1.8860759493670900,1.2126582278481000,0.9037974683544300,1.6,2.0,6.0,15.0,0,3,0.0975609756097561,0.21951219512195100,703.5,770.05,0.516,0.557,-1.436982074,0.008430078,-1.503572383,1.663546467
7907,11/04/2021,11,4,2021,1,Sheffield United,Arsenal,0.0,3.0,A,0.0,1.0,A,P Bankes,7.0,14.0,2.0,5.0,2.0,4.0,9.0,6.0,1.0,1.0,0.0,0.0,1,2,0,16.228571428571400,2020,31,14,37,1.0,1.9177215189873400,0.8301886792452830,1.879746835443040,1.3773584905660400,1.0430379746835400,0.6,1.2,-14.0,-1.0,0,0,0.4,0.0,149.85,619.25,0.41700000000000000,0.535,-0.289175432,2.034472381,-1.358455766,0.932192542
7908,12/04/2021,12,4,2021,2,West Brom,Southampton,3.0,0.0,H,2.0,0.0,H,S Hooper,15.0,14.0,6.0,4.0,5.0,10.0,12.0,11.0,0.0,1.0,0.0,0.0,1,1,0,13.411764705882400,2020,31,20,31,0.9979423868312760,1.2538167938931300,1.02880658436214,1.234732824427480,1.5534979423868300,1.3759541984732800,1.0,0.7,-1.0,-16.0,1,1,0.17647058823529400,0.17647058823529400,141.15,282.8,0.379,0.52,-0.271651666,1.129637954,0.904304855,0.763853824
7909,12/04/2021,12,4,2021,2,Brighton,Everton,0.0,0.0,D,0.0,0.0,D,D England,23.0,8.0,3.0,1.0,10.0,3.0,12.0,7.0,1.0,2.0,0.0,0.0,1,1,0,15.228070175438600,2020,31,28,40,1.0347222222222200,1.4448669201520900,0.9791666666666670,1.3346007604562700,1.4305555555555600,1.2458808618504400,1.4,1.4,2.0,-2.0,0,0,0.2857142857142860,0.0,290.4,511.2,0.511,0.46400000000000000,-0.630214869,1.934607711,0.815990048,0.332334575
7910,16/04/2021,16,4,2021,6,Everton,Tottenham,2.0,2.0,D,1.0,1.0,D,M Oliver,18.0,12.0,7.0,3.0,6.0,3.0,8.0,8.0,1.0,1.0,0.0,0.0,2,2,0,12.620320855615000,2020,32,41,49,1.4443037974683500,1.6257901390644800,1.3329113924050600,1.5651074589127700,1.2443037974683500,1.2149178255372900,1.2,1.6,-3.0,5.0,0,0,0.0975609756097561,0.14634146341463400,511.2,703.5,0.46400000000000000,0.516,0.815990048,0.332334575,-1.436982074,0.008430078
7911,17/04/2021,17,4,2021,7,Newcastle,West Ham,3.0,2.0,H,2.0,0.0,H,K Friend,16.0,16.0,8.0,6.0,3.0,8.0,9.0,7.0,2.0,0.0,0.0,1.0,2,2,0,13.529411764705900,2020,32,32,49,1.274125874125870,1.224519940915810,1.2377622377622400,1.2363367799113700,1.4363636363636400,1.4785819793205300,1.0,2.0,-6.0,8.0,1,2,0.25806451612903200,0.06451612903225810,255.35,334.9,0.38800000000000000,0.43200000000000000,-0.105175894,1.503373913,0.327661115,-1.038030607
7912,17/04/2021,17,4,2021,7,Wolves,Sheffield United,1.0,0.0,H,0.0,0.0,D,R Jones,10.0,8.0,5.0,2.0,3.0,3.0,8.0,15.0,1.0,2.0,0.0,0.0,2,2,0,14.685714285714300,2020,32,36,14,1.1196911196911200,0.9906542056074770,1.1003861003861000,0.822429906542056,1.5752895752895800,1.3925233644859800,1.5,0.6,-1.0,-16.0,1,0,0.0,0.0,450.3,149.85,0.493,0.41700000000000000,0.394251424,1.129637954,-0.289175432,2.034472381
7913,18/04/2021,18,4,2021,1,Arsenal,Fulham,1.0,1.0,D,0.0,0.0,D,C Pawson,18.0,3.0,5.0,1.0,11.0,1.0,9.0,11.0,0.0,3.0,0.0,0.0,3,2,0,14.373983739837400,2020,32,40,23,1.9190897597977200,1.1312056737588700,1.8811630847029100,1.1134751773049600,1.0417193426043000,1.4539007092198600,1.4,1.1,2.0,-4.0,1,0,0.3448275862068970,0.0,619.25,239.75,0.535,0.49700000000000000,-1.358455766,0.932192542,-0.911943099,0.985893354
7914,18/04/2021,18,4,2021,1,Man United,Burnley,3.0,1.0,H,0.0,0.0,D,J Moss,17.0,10.0,9.0,3.0,8.0,3.0,9.0,12.0,1.0,2.0,0.0,0.0,4,2,0,12.934306569343100,2020,32,59,29,2.059418457648550,1.0965250965251000,1.8874841972187100,0.9961389961389960,0.9039190897597980,1.501930501930500,2.2,1.1,17.0,-2.0,4,0,0.15384615384615400,0.07692307692307690,770.05,132.3,0.557,0.42100000000000000,-1.503572383,1.663546467,0.144537765,0.452241529
7915,19/04/2021,19,4,2021,2,Leeds,Liverpool,1.0,1.0,D,0.0,1.0,A,A Taylor,12.0,17.0,5.0,7.0,10.0,8.0,17.0,15.0,2.0,1.0,0.0,0.0,1,3,0,14.102425876010800,2020,32,45,48,1.4153005464480900,1.8735777496839400,1.4426229508196700,1.7787610619469000,1.4480874316939900,0.9823008849557520,1.6,1.2,2.0,-3.0,3,3,0.1111111111111110,0.2222222222222220,238.1,969.65,0.573,0.621,-0.587955634,-0.215811498,-0.573869223,0.41666474
7916,20/04/2021,20,4,2021,3,Chelsea,Brighton,0.0,0.0,D,0.0,0.0,D,S Attwell,7.0,11.0,4.0,2.0,0.0,3.0,8.0,9.0,2.0,0.0,0.0,1.0,4,1,0,14.34,2020,32,48,29,1.9949431099873600,1.0344827586206900,1.838179519595450,0.9724137931034480,0.9089759797724400,1.4206896551724100,2.1,1.2,7.0,1.0,1,0,0.42857142857142900,0.0,889.2,290.4,0.609,0.511,-0.247869413,1.663546467,-0.630214869,1.934607711
7917,21/04/2021,21,4,2021,4,Tottenham,Southampton,2.0,1.0,H,0.0,1.0,A,D Coote,12.0,10.0,3.0,5.0,5.0,5.0,10.0,14.0,2.0,1.0,0.0,0.0,2,2,0,15.169811320754700,2020,32,49,31,1.625,1.2514285714285700,1.5656565656565700,1.2323809523809500,1.2159090909090900,1.379047619047620,1.4,0.7,3.0,-10.0,0,0,0.37037037037037000,0.07407407407407410,703.5,282.8,0.516,0.52,-1.436982074,0.008430078,0.904304855,0.763853824
7918,21/04/2021,21,4,2021,4,Aston Villa,Man City,1.0,2.0,A,1.0,2.0,A,P Bankes,8.0,13.0,3.0,3.0,1.0,11.0,12.0,7.0,0.0,1.0,1.0,1.0,1,3,0,16.228571428571400,2020,32,41,57,1.2263313609467500,1.7705570291777200,1.1863905325443800,1.8076923076923100,1.393491124260360,1.0755968169761300,1.2,2.4,-1.0,15.0,0,0,0.12121212121212100,0.21212121212121200,430.7,1040.0,0.485,0.635,-0.278054581,0.511536176,-0.794259155,-0.299074192
7919,22/04/2021,22,4,2021,5,Leicester,West Brom,3.0,0.0,H,3.0,0.0,H,A Madley,17.0,4.0,7.0,1.0,7.0,3.0,13.0,12.0,0.0,2.0,0.0,0.0,2,1,0,12.478260869565200,2020,32,54,23,1.3190348525469200,1.002053388090350,1.3619302949061700,1.0328542094455900,1.3941018766756000,1.5503080082135500,1.7,1.2,6.0,2.0,0,2,0.0,0.2222222222222220,510.6,141.15,0.5430000000000000,0.379,-1.572243639,1.993902359,-0.271651666,1.129637954
7920,23/04/2021,23,4,2021,6,Arsenal,Everton,0.0,1.0,A,0.0,0.0,D,J Moss,14.0,8.0,3.0,1.0,7.0,3.0,13.0,10.0,1.0,3.0,0.0,0.0,3,2,0,12.934306569343100,2020,33,41,42,1.917929292929290,1.4437420986093600,1.880050505050510,1.3337547408343900,1.0416666666666700,1.245259165613150,1.5,1.2,3.0,-3.0,0,0,0.3902439024390240,0.0,619.25,511.2,0.535,0.46400000000000000,-1.358455766,0.932192542,0.815990048,0.332334575
7921,24/04/2021,24,4,2021,7,Liverpool,Newcastle,1.0,1.0,D,1.0,0.0,H,A Marriner,22.0,7.0,9.0,4.0,6.0,3.0,9.0,7.0,2.0,1.0,0.0,0.0,3,2,0,12.510204081632700,2020,33,49,35,1.8724747474747500,1.276536312849160,1.7777777777777800,1.2402234636871500,0.9823232323232320,1.437150837988830,1.3,1.3,-2.0,-4.0,0,2,0.3783783783783780,0.0,969.65,255.35,0.621,0.38800000000000000,-0.573869223,0.41666474,-0.105175894,1.503373913
7922,24/04/2021,24,4,2021,7,West Ham,Chelsea,0.0,1.0,A,0.0,1.0,A,C Kavanagh,9.0,17.0,2.0,6.0,4.0,2.0,9.0,11.0,0.0,4.0,1.0,0.0,2,4,0,13.304347826087000,2020,33,49,49,1.2227138643067800,1.9936868686868700,1.2374631268436600,1.8358585858585900,1.480825958702070,0.9078282828282830,1.7,1.9,5.0,6.0,0,0,0.17142857142857100,0.2571428571428570,334.9,889.2,0.43200000000000000,0.609,0.327661115,-1.038030607,-0.247869413,1.663546467
7923,24/04/2021,24,4,2021,7,Sheffield United,Brighton,1.0,0.0,H,1.0,0.0,H,K Friend,7.0,17.0,3.0,4.0,2.0,12.0,13.0,7.0,3.0,0.0,0.0,0.0,2,2,0,13.529411764705900,2020,33,14,30,0.9814814814814820,1.0342465753424700,0.8148148148148150,0.9657534246575340,1.3888888888888900,1.4109589041095900,0.3,1.0,-18.0,0.0,0,0,0.0,0.0,149.85,290.4,0.41700000000000000,0.511,-0.289175432,2.034472381,-0.630214869,1.934607711
7924,25/04/2021,25,4,2021,1,Wolves,Burnley,0.0,4.0,A,0.0,3.0,A,D England,12.0,14.0,2.0,7.0,8.0,5.0,8.0,9.0,1.0,2.0,0.0,0.0,1,2,0,15.228070175438600,2020,33,39,29,1.126923076923080,1.0923076923076900,1.1,0.9961538461538460,1.5692307692307700,1.5076923076923100,1.5,1.0,-1.0,-4.0,2,0,0.2857142857142860,0.0,450.3,132.3,0.493,0.42100000000000000,0.394251424,1.129637954,0.144537765,0.452241529
7925,25/04/2021,25,4,2021,1,Leeds,Man United,0.0,0.0,D,0.0,0.0,D,C Pawson,6.0,16.0,3.0,4.0,2.0,6.0,21.0,11.0,4.0,1.0,0.0,0.0,1,3,0,14.373983739837400,2020,33,46,62,1.4130434782608700,2.0606060606060600,1.440217391304350,1.8888888888888900,1.4456521739130400,0.9040404040404040,1.4,2.2,0.0,10.0,0,5,0.1111111111111110,0.2222222222222220,238.1,770.05,0.573,0.557,-0.587955634,-0.215811498,-1.503572383,1.663546467
7926,25/04/2021,25,4,2021,1,Aston Villa,West Brom,2.0,2.0,D,1.0,1.0,D,S Attwell,24.0,10.0,11.0,4.0,11.0,4.0,14.0,9.0,0.0,2.0,0.0,0.0,1,2,0,14.34,2020,33,41,23,1.224519940915810,1.0,1.1861152141802100,1.0307377049180300,1.394387001477110,1.5532786885245900,0.9,1.2,-3.0,0.0,0,0,0.23809523809523800,0.09523809523809520,430.7,141.15,0.485,0.379,-0.278054581,0.511536176,-0.271651666,1.129637954
7927,26/04/2021,26,4,2021,2,Leicester,Crystal Palace,2.0,1.0,H,0.0,1.0,A,G Scott,13.0,4.0,5.0,2.0,7.0,2.0,13.0,12.0,0.0,1.0,0.0,0.0,2,0,0,10.704761904761900,2020,33,57,38,1.3235294117647100,1.1432835820895500,1.3663101604278100,1.1044776119403000,1.3903743315508000,1.4477611940298500,1.7,1.2,7.0,-8.0,1,0,0.23076923076923100,0.23076923076923100,510.6,193.85,0.5430000000000000,0.406,-1.572243639,1.993902359,-0.630214869,0.037178998
7928,30/04/2021,30,4,2021,6,Southampton,Leicester,1.0,1.0,D,0.0,0.0,D,R Jones,5.0,23.0,3.0,9.0,0.0,10.0,9.0,13.0,1.0,0.0,1.0,0.0,2,3,0,14.685714285714300,2020,33,31,57,1.2490494296577900,1.328,1.231939163498100,1.368,1.3802281368821300,1.3893333333333300,0.7,1.9,-10.0,8.0,0,2,0.15789473684210500,0.15789473684210500,282.8,510.6,0.52,0.5430000000000000,0.904304855,0.763853824,-1.572243639,1.993902359
7929,01/05/2021,1,5,2021,7,Crystal Palace,Man City,0.0,2.0,A,0.0,0.0,D,D Coote,9.0,20.0,4.0,3.0,2.0,6.0,9.0,10.0,2.0,0.0,0.0,0.0,1,4,0,15.169811320754700,2020,33,38,60,1.1398809523809500,1.7721854304635800,1.1041666666666700,1.8079470198675500,1.4494047619047600,1.0754966887417200,0.9,2.4,-10.0,13.0,0,1,0.058823529411764700,0.35294117647058800,193.85,1040.0,0.406,0.635,-0.630214869,0.037178998,-0.794259155,-0.299074192
7930,01/05/2021,1,5,2021,7,Brighton,Leeds,2.0,0.0,H,1.0,0.0,H,C Kavanagh,17.0,11.0,5.0,2.0,2.0,9.0,17.0,6.0,1.0,1.0,0.0,0.0,2,2,0,13.304347826087000,2020,34,30,47,1.0272108843537400,1.4108108108108100,0.9591836734693880,1.4324324324324300,1.4081632653061200,1.4378378378378400,0.9,1.5,-1.0,2.0,0,0,0.0,0.0,290.4,238.1,0.511,0.573,-0.630214869,1.934607711,-0.587955634,-0.215811498
7931,01/05/2021,1,5,2021,7,Chelsea,Fulham,2.0,0.0,H,1.0,0.0,H,K Friend,9.0,10.0,5.0,3.0,1.0,8.0,15.0,8.0,1.0,1.0,0.0,0.0,4,1,0,13.529411764705900,2020,34,52,24,1.994955863808320,1.1309734513274300,1.8348045397225700,1.1132743362831900,0.9066834804539720,1.4530973451327400,1.9,0.9,6.0,-6.0,1,0,0.3103448275862070,0.0,889.2,239.75,0.609,0.49700000000000000,-0.247869413,1.663546467,-0.911943099,0.985893354
7932,01/05/2021,1,5,2021,7,Everton,Aston Villa,1.0,2.0,A,1.0,1.0,D,S Hooper,16.0,13.0,3.0,5.0,3.0,6.0,10.0,13.0,0.0,2.0,0.0,0.0,1,2,0,13.411764705882400,2020,34,45,42,1.4457070707070700,1.224188790560470,1.3333333333333300,1.1873156342182900,1.2436868686868700,1.3952802359882000,1.5,0.9,0.0,-3.0,1,0,0.20588235294117600,0.08823529411764710,511.2,430.7,0.46400000000000000,0.485,0.815990048,0.332334575,-0.278054581,0.511536176
7933,02/05/2021,2,5,2021,1,Newcastle,Arsenal,0.0,2.0,A,0.0,1.0,A,M Dean,5.0,19.0,1.0,5.0,3.0,7.0,10.0,9.0,2.0,1.0,1.0,0.0,1,3,0,14.595365418894800,2020,34,36,41,1.2761506276150600,1.9155107187894100,1.2398884239888400,1.8776796973518300,1.4365411436541100,1.0416141235813400,1.1,1.5,-5.0,3.0,0,0,0.05405405405405410,0.24324324324324300,255.35,619.25,0.38800000000000000,0.535,-0.105175894,1.503373913,-1.358455766,0.932192542
7934,02/05/2021,2,5,2021,1,Tottenham,Sheffield United,4.0,0.0,H,1.0,0.0,H,A Marriner,20.0,8.0,11.0,1.0,6.0,6.0,8.0,9.0,1.0,1.0,0.0,0.0,2,1,0,12.510204081632700,2020,34,52,17,1.626733921815890,1.0,1.566204287515760,0.8165137614678900,1.2156368221942000,1.3761467889908300,1.7,0.6,7.0,-16.0,1,1,0.2,0.0,703.5,149.85,0.516,0.41700000000000000,-1.436982074,0.008430078,-0.289175432,2.034472381
7935,03/05/2021,3,5,2021,2,West Brom,Wolves,1.0,1.0,D,0.0,1.0,A,P Tierney,10.0,20.0,4.0,10.0,5.0,6.0,17.0,11.0,2.0,0.0,0.0,0.0,2,1,0,13.617486338797800,2020,34,24,39,1.0,1.1226053639846700,1.032719836400820,1.0957854406130300,1.5541922290388500,1.578544061302680,1.3,1.4,2.0,-5.0,0,0,0.2,0.0,141.15,450.3,0.379,0.493,-0.271651666,1.129637954,0.394251424,1.129637954
7936,03/05/2021,3,5,2021,2,Burnley,West Ham,1.0,2.0,A,1.0,2.0,A,A Taylor,8.0,22.0,3.0,4.0,5.0,4.0,4.0,8.0,2.0,1.0,0.0,0.0,1,1,0,14.102425876010800,2020,34,32,49,1.0996168582375500,1.2209131075110500,1.0076628352490400,1.235640648011780,1.5019157088122600,1.480117820324010,1.0,1.6,-3.0,4.0,1,0,0.23076923076923100,0.15384615384615400,132.3,334.9,0.42100000000000000,0.43200000000000000,0.144537765,0.452241529,0.327661115,-1.038030607
7937,07/05/2021,7,5,2021,6,Leicester,Newcastle,2.0,4.0,A,0.0,2.0,A,D England,25.0,14.0,9.0,6.0,9.0,6.0,12.0,9.0,1.0,1.0,0.0,0.0,2,2,0,15.228070175438600,2020,34,60,36,1.327127659574470,1.2743732590529200,1.3670212765957400,1.2381615598885800,1.3882978723404300,1.4373259052924800,1.7,1.1,6.0,-5.0,0,0,0.17647058823529400,0.11764705882352900,510.6,255.35,0.5430000000000000,0.38800000000000000,-1.572243639,1.993902359,-0.105175894,1.503373913
7938,08/05/2021,8,5,2021,7,Leeds,Tottenham,3.0,1.0,H,2.0,1.0,H,M Oliver,16.0,11.0,7.0,3.0,8.0,6.0,12.0,10.0,1.0,2.0,0.0,0.0,2,2,0,12.620320855615000,2020,34,47,52,1.403225806451610,1.628463476070530,1.424731182795700,1.5692695214105800,1.4408602150537600,1.2141057934508800,1.5,2.0,1.0,12.0,0,2,0.2222222222222220,0.1111111111111110,238.1,703.5,0.573,0.516,-0.587955634,-0.215811498,-1.436982074,0.008430078
7939,08/05/2021,8,5,2021,7,Sheffield United,Crystal Palace,0.0,2.0,A,0.0,1.0,A,S Hooper,7.0,21.0,0.0,8.0,5.0,11.0,11.0,8.0,1.0,1.0,0.0,0.0,2,2,0,13.411764705882400,2020,34,17,38,0.990909090909091,1.1364985163204700,0.8090909090909090,1.1008902077151300,1.4,1.4510385756676600,0.6,0.9,-17.0,-10.0,0,0,0.3333333333333330,0.0,149.85,193.85,0.41700000000000000,0.406,-0.289175432,2.034472381,-0.630214869,0.037178998
7940,08/05/2021,8,5,2021,7,Man City,Chelsea,1.0,2.0,A,1.0,0.0,H,A Taylor,16.0,12.0,4.0,5.0,6.0,2.0,12.0,10.0,2.0,0.0,0.0,0.0,4,4,0,14.102425876010800,2020,35,63,55,1.7738095238095200,1.9962216624685100,1.8082010582010600,1.8350125944584400,1.0740740740740700,0.9055415617128460,2.4,1.9,13.0,6.0,2,2,0.23076923076923100,0.23076923076923100,1040.0,889.2,0.635,0.609,-0.794259155,-0.299074192,-0.247869413,1.663546467
7941,08/05/2021,8,5,2021,7,Liverpool,Southampton,2.0,0.0,H,1.0,0.0,H,K Friend,14.0,12.0,6.0,6.0,8.0,4.0,10.0,6.0,0.0,1.0,0.0,0.0,1,1,0,13.529411764705900,2020,35,50,32,1.871374527112230,1.2485768500948800,1.776796973518290,1.2314990512334000,0.9823455233291300,1.3795066413662200,1.4,0.8,1.0,-9.0,0,0,0.2962962962962960,0.07407407407407410,969.65,282.8,0.621,0.52,-0.573869223,0.41666474,0.904304855,0.763853824
7942,09/05/2021,9,5,2021,1,Wolves,Brighton,2.0,1.0,H,0.0,1.0,A,J Moss,16.0,5.0,6.0,3.0,10.0,5.0,12.0,7.0,2.0,2.0,0.0,2.0,2,1,0,12.934306569343100,2020,35,40,33,1.1221374045801500,1.0405405405405400,1.0954198473282400,0.9662162162162160,1.5763358778626000,1.3986486486486500,1.2,1.1,-6.0,1.0,0,1,0.0,0.0,450.3,290.4,0.493,0.511,0.394251424,1.129637954,-0.630214869,1.934607711
