,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HC,AC,HF,AF,HY,AY,HR,AR,H14,A14,Attendance,Strictness,Season,Round,Hpts,Apts,HTS,ATS,HGSR,AGSR,Home_DS,Away_DS,Home_Form_Points,Away_Form_Points,Home_Goal_Diff_Form,Away_Goal_Diff_Form,Home_Win_Streak,Away_Win_Streak,Home_H2H_Win_Rate,Away_H2H_Win_Rate,HTV($m),ATV($m),HTPos_avg,ATPos_avg,HSPE (%),HPE (%),ASPE (%),APE (%)
5724,22/08/2015,Sunderland,Swansea,1.0,1.0,D,0.0,1.0,A,N Swarbrick,10.0,20.0,2.0,9.0,3.0,4.0,16.0,9.0,4.0,2.0,0.0,0.0,2,2,"39,198",13.333333333333334,2015,3,0,4,0.9978165938864629,1.2662337662337662,0.9737991266375546,1.2662337662337662,1.465065502183406,1.344155844155844,1.2,1.7,-5.0,3.0,0,1,0.125,0.125,111.25,145.8,0.41,0.525,1.1433924,-0.178437902,-0.458429362,1.147868976
5725,22/08/2015,West Ham,Bournemouth,3.0,4.0,A,0.0,2.0,A,J Moss,10.0,15.0,4.0,7.0,5.0,4.0,8.0,11.0,0.0,0.0,1.0,0.0,2,2,"34,977",12.934306569343066,2015,3,3,0,1.1724890829694323,0.0,1.1528384279475983,0.0,1.4497816593886463,1.0,0.8,0.0,-5.0,-2.0,0,0,0.0,0.0,201.33,99.9,0.484,0.512,0.144537765,-0.318588886,0.463938957,-0.139325999
5726,23/08/2015,Everton,Man City,0.0,2.0,A,0.0,0.0,D,A Taylor,10.0,16.0,1.0,9.0,8.0,7.0,5.0,7.0,0.0,3.0,0.0,0.0,1,2,"38,523",14.102425876010782,2015,3,4,6,1.4632867132867133,1.5805243445692885,1.3181818181818181,1.5880149812734083,1.2027972027972027,1.1666666666666667,1.7,2.4,5.0,17.0,1,8,0.2857142857142857,0.07142857142857142,249.85,499.35,0.519,0.569,-1.032683769,-0.098351625,-0.43578271,-0.123167091
5727,23/08/2015,Watford,Southampton,0.0,0.0,D,0.0,0.0,D,A Marriner,13.0,14.0,0.0,5.0,5.0,2.0,10.0,11.0,0.0,2.0,0.0,0.0,1,2,"20,166",12.510204081632653,2015,3,2,1,0.75,1.261437908496732,0.775,1.2320261437908497,1.525,1.3169934640522876,1.0,0.8,-3.0,-3.0,0,0,0.0,0.0,137.0,225.5,0.451,0.49200000000000005,-0.226658214,2.13973514,-0.096414011,-0.562009017
5728,23/08/2015,West Brom,Chelsea,2.0,3.0,A,1.0,3.0,A,M Clattenburg,15.0,15.0,6.0,5.0,8.0,7.0,9.0,12.0,2.0,1.0,0.0,1.0,2,1,"23,256",13.01023890784983,2015,3,1,1,1.005813953488372,2.0524475524475525,1.066860465116279,1.867132867132867,1.5813953488372092,0.8321678321678322,1.2,1.8,-4.0,1.0,0,0,0.16666666666666666,0.2777777777777778,113.1,553.5,0.39799999999999996,0.562,1.517962889,-1.089419301,-0.404832284,-0.066317114
5729,24/08/2015,Arsenal,Liverpool,0.0,0.0,D,0.0,0.0,D,M Oliver,19.0,15.0,5.0,8.0,7.0,8.0,2.0,13.0,1.0,4.0,0.0,0.0,1,1,"60,080",12.620320855614974,2015,3,3,6,1.9947552447552448,1.798951048951049,1.9265734265734267,1.6730769230769231,0.9825174825174825,0.9702797202797203,1.8,1.4,7.0,-6.0,1,2,0.26666666666666666,0.03333333333333333,457.85,375.25,0.583,0.5720000000000001,-0.298502597,-1.46240176,0.055929693,-1.064553804
5730,29/08/2015,Aston Villa,Sunderland,2.0,2.0,D,2.0,1.0,H,R Madley,21.0,7.0,6.0,3.0,5.0,4.0,10.0,14.0,2.0,1.0,0.0,0.0,2,3,"35,399",12.989247311827956,2015,4,3,1,1.2844677137870855,0.9978213507625272,1.2094240837696335,0.9738562091503268,1.3420593368237348,1.4640522875816993,1.3,1.0,-5.0,-6.0,0,0,0.16666666666666666,0.08333333333333333,117.95,111.25,0.46399999999999997,0.41,0.60234614,0.195298057,1.1433924,-0.178437902
5731,29/08/2015,Bournemouth,Leicester,1.0,1.0,D,1.0,0.0,H,N Swarbrick,5.0,4.0,2.0,2.0,4.0,4.0,9.0,19.0,2.0,4.0,0.0,0.0,3,3,"11,155",13.333333333333334,2015,4,3,7,1.0,1.0129032258064516,1.3333333333333333,1.096774193548387,1.6666666666666667,1.5419354838709678,1.0,2.3,-1.0,13.0,1,0,0.0,0.0,99.9,161.1,0.512,0.426,0.463938957,-0.139325999,-0.798410827,1.821328385
5732,29/08/2015,Chelsea,Crystal Palace,1.0,2.0,A,0.0,0.0,D,C Pawson,26.0,13.0,9.0,6.0,7.0,7.0,9.0,15.0,1.0,1.0,0.0,0.0,2,3,"41,581",14.373983739837398,2015,4,4,6,2.054101221640489,1.1282051282051282,1.869109947643979,1.0854700854700854,0.8342059336823735,1.4102564102564104,1.8,1.5,1.0,2.0,1,1,0.5,0.0,553.5,135.7,0.562,0.45799999999999996,-0.404832284,-0.066317114,1.734819487,0.736231682
5733,29/08/2015,Liverpool,West Ham,0.0,3.0,A,0.0,2.0,A,K Friend,13.0,12.0,1.0,5.0,5.0,7.0,17.0,11.0,3.0,1.0,1.0,1.0,2,2,"43,680",13.529411764705882,2015,4,7,3,1.7975567190226875,1.1699346405228759,1.6701570680628273,1.1568627450980393,0.9685863874345549,1.4553376906318083,1.5,0.8,-3.0,-5.0,0,0,0.4166666666666667,0.0,375.25,201.33,0.5720000000000001,0.484,0.055929693,-1.064553804,0.144537765,-0.318588886
5734,29/08/2015,Man City,Watford,2.0,0.0,H,0.0,0.0,D,M Clattenburg,18.0,7.0,5.0,0.0,9.0,3.0,9.0,12.0,1.0,2.0,0.0,0.0,2,3,"53,218",13.01023890784983,2015,4,9,3,1.583177570093458,0.7560975609756098,1.588785046728972,0.7560975609756098,1.1644859813084112,1.4878048780487805,2.7,1.1,20.0,-2.0,9,0,0.0,0.0,499.35,137.0,0.569,0.451,-0.43578271,-0.123167091,-0.226658214,2.13973514
5735,29/08/2015,Newcastle,Arsenal,0.0,1.0,A,0.0,0.0,D,A Marriner,1.0,22.0,0.0,9.0,0.0,9.0,15.0,8.0,6.0,1.0,1.0,0.0,3,2,"50,388",12.510204081632653,2015,4,2,4,1.3289719626168224,1.993019197207679,1.2934579439252336,1.9232111692844678,1.4242990654205607,0.9808027923211169,0.6,1.6,-9.0,4.0,0,0,0.03571428571428571,0.21428571428571427,198.0,457.85,0.466,0.583,-0.558144856,-0.139325999,-0.298502597,-1.46240176
5736,29/08/2015,Stoke,West Brom,0.0,1.0,A,0.0,1.0,A,M Oliver,13.0,15.0,5.0,5.0,6.0,5.0,4.0,9.0,1.0,4.0,2.0,0.0,3,3,"26,747",12.620320855614974,2015,4,2,1,1.2304832713754648,1.0028985507246377,1.0557620817843867,1.0695652173913044,1.3011152416356877,1.5855072463768116,1.4,1.2,6.0,-2.0,0,0,0.16666666666666666,0.08333333333333333,147.0,113.1,0.49700000000000005,0.39799999999999996,-0.954202334,1.223071944,1.517962889,-1.089419301
5737,29/08/2015,Tottenham,Everton,0.0,0.0,D,0.0,0.0,D,M Jones,20.0,8.0,6.0,3.0,6.0,2.0,20.0,9.0,4.0,1.0,0.0,0.0,2,3,"35,865",12.673267326732674,2015,4,2,4,1.5287958115183247,1.4607329842931938,1.4520069808027922,1.3158813263525306,1.3036649214659686,1.2041884816753927,1.2,1.4,-1.0,2.0,0,0,0.3,0.1,371.85,249.85,0.574,0.519,0.144537765,-0.046531093,-1.032683769,-0.098351625
5738,30/08/2015,Southampton,Norwich,3.0,0.0,H,1.0,0.0,H,J Moss,23.0,6.0,8.0,1.0,6.0,4.0,4.0,12.0,0.0,0.0,0.0,1.0,1,2,"29,573",12.934306569343066,2015,4,2,4,1.260586319218241,1.038709677419355,1.228013029315961,1.0838709677419356,1.3127035830618892,1.729032258064516,0.9,0.5,-2.0,-12.0,0,0,0.3333333333333333,0.0,225.5,116.9,0.49200000000000005,0.46,-0.096414011,-0.562009017,0.289108831,-1.211129367
5739,30/08/2015,Swansea,Man United,2.0,1.0,H,0.0,0.0,D,M Atkinson,9.0,11.0,4.0,4.0,0.0,1.0,6.0,15.0,2.0,2.0,0.0,0.0,2,1,"20,828",12.947826086956521,2015,4,5,7,1.264516129032258,2.137870855148342,1.264516129032258,1.975567190226876,1.3419354838709678,0.8708551483420593,1.5,1.5,1.0,0.0,0,0,0.125,0.25,145.8,439.85,0.525,0.585,-0.458429362,1.147868976,-0.93031668,-0.251560155
5740,12/09/2015,Arsenal,Stoke,2.0,0.0,H,1.0,0.0,H,J Moss,29.0,9.0,12.0,4.0,13.0,1.0,6.0,13.0,1.0,1.0,0.0,0.0,1,1,"59,963",12.934306569343066,2015,5,7,2,1.994773519163763,1.2259259259259259,1.921602787456446,1.0518518518518518,0.9790940766550522,1.3,1.6,1.3,4.0,5.0,1,0,0.5,0.0,457.85,147.0,0.583,0.49700000000000005,-0.298502597,-1.46240176,-0.954202334,1.223071944
5741,12/09/2015,Crystal Palace,Man City,0.0,1.0,A,0.0,0.0,D,M Jones,10.0,21.0,2.0,7.0,4.0,4.0,13.0,13.0,2.0,3.0,0.0,0.0,1,1,"25,167",12.673267326732674,2015,5,9,12,1.1440677966101696,1.585820895522388,1.0932203389830508,1.5895522388059702,1.4067796610169492,1.162313432835821,1.5,3.0,0.0,24.0,2,10,0.16666666666666666,0.3333333333333333,135.7,499.35,0.45799999999999996,0.569,1.734819487,0.736231682,-0.43578271,-0.123167091
5742,12/09/2015,Everton,Chelsea,3.0,1.0,H,2.0,1.0,H,A Marriner,14.0,15.0,9.0,2.0,7.0,14.0,12.0,12.0,2.0,2.0,0.0,0.0,1,1,"38,311",12.510204081632653,2015,5,5,4,1.4599303135888502,2.0505226480836236,1.3135888501742161,1.867595818815331,1.2020905923344947,0.8362369337979094,1.4,1.5,2.0,-1.0,0,0,0.16666666666666666,0.23333333333333334,249.85,553.5,0.519,0.562,-1.032683769,-0.098351625,-0.404832284,-0.066317114
5743,12/09/2015,Man United,Liverpool,3.0,1.0,H,0.0,0.0,D,M Oliver,9.0,8.0,3.0,4.0,4.0,4.0,6.0,11.0,1.0,2.0,0.0,0.0,1,1,"75,347",12.620320855614974,2015,5,7,7,2.1341463414634148,1.7944250871080138,1.9738675958188154,1.6672473867595818,0.872822299651568,0.9721254355400697,1.2,1.2,-3.0,-8.0,0,0,0.3333333333333333,0.16666666666666666,439.85,375.25,0.585,0.5720000000000001,-0.93031668,-0.251560155,0.055929693,-1.064553804
5744,12/09/2015,Norwich,Bournemouth,3.0,1.0,H,1.0,0.0,H,M Atkinson,12.0,7.0,4.0,2.0,4.0,4.0,10.0,11.0,2.0,3.0,0.0,0.0,1,1,"27,018",12.947826086956521,2015,5,4,4,1.0320512820512822,1.0,1.0769230769230769,1.25,1.7371794871794872,1.5,0.5,1.0,-12.0,-1.0,0,0,0.0,0.0,116.9,99.9,0.46,0.512,0.289108831,-1.211129367,0.463938957,-0.139325999
5745,12/09/2015,Watford,Swansea,1.0,0.0,H,0.0,0.0,D,R Madley,17.0,8.0,6.0,3.0,1.0,3.0,11.0,14.0,1.0,1.0,1.0,0.0,1,1,"20,057",12.989247311827956,2015,5,3,8,0.7380952380952381,1.2756410256410255,0.7380952380952381,1.2692307692307692,1.5,1.3397435897435896,1.1,1.7,-1.0,2.0,0,1,0.0,0.0,137.0,145.8,0.451,0.525,-0.226658214,2.13973514,-0.458429362,1.147868976
5746,12/09/2015,West Brom,Southampton,0.0,0.0,D,0.0,0.0,D,S Attwell,8.0,14.0,1.0,4.0,4.0,5.0,5.0,5.0,1.0,0.0,0.0,0.0,1,1,"24,265",14.34,2015,5,4,5,1.0086705202312138,1.2662337662337662,1.069364161849711,1.2337662337662338,1.5809248554913296,1.3084415584415585,1.5,0.9,0.0,-1.0,1,1,0.3,0.1,113.1,225.5,0.39799999999999996,0.49200000000000005,1.517962889,-1.089419301,-0.096414011,-0.562009017
5747,13/09/2015,Leicester,Aston Villa,3.0,2.0,H,0.0,1.0,A,M Dean,21.0,11.0,6.0,4.0,4.0,5.0,8.0,13.0,2.0,1.0,0.0,0.0,0,0,"31,733",14.595365418894831,2015,5,8,4,1.0128205128205128,1.28397212543554,1.0961538461538463,1.210801393728223,1.5384615384615385,1.343205574912892,2.1,1.3,11.0,-5.0,0,0,0.125,0.125,161.1,117.95,0.426,0.46399999999999997,-0.798410827,1.821328385,0.60234614,0.195298057
5748,13/09/2015,Sunderland,Tottenham,0.0,1.0,A,0.0,0.0,D,C Pawson,12.0,15.0,2.0,4.0,6.0,8.0,11.0,12.0,2.0,1.0,0.0,0.0,0,0,"40,303",14.373983739837398,2015,5,2,3,0.9978260869565218,1.5278745644599303,0.9760869565217392,1.4494773519163764,1.4652173913043478,1.3013937282229966,1.1,1.3,-3.0,0.0,0,0,0.125,0.20833333333333334,111.25,371.85,0.41,0.574,1.1433924,-0.178437902,0.144537765,-0.046531093
5749,14/09/2015,West Ham,Newcastle,2.0,0.0,H,1.0,0.0,H,A Taylor,17.0,14.0,3.0,4.0,6.0,7.0,8.0,11.0,0.0,2.0,0.0,0.0,0,0,"34,907",14.102425876010782,2015,5,6,2,1.173913043478261,1.3264925373134329,1.1608695652173913,1.291044776119403,1.4521739130434783,1.4235074626865671,1.0,0.6,-2.0,-8.0,1,0,0.18181818181818182,0.18181818181818182,201.33,198.0,0.484,0.466,0.144537765,-0.318588886,-0.558144856,-0.139325999
5750,19/09/2015,Aston Villa,West Brom,0.0,1.0,A,0.0,1.0,A,M Atkinson,13.0,11.0,3.0,6.0,2.0,7.0,10.0,11.0,2.0,3.0,0.0,0.0,1,1,"36,321",12.947826086956521,2015,6,4,5,1.2817391304347827,1.0086455331412103,1.2121739130434783,1.0662824207492796,1.346086956521739,1.5763688760806915,1.0,1.3,-7.0,-2.0,0,0,0.2777777777777778,0.05555555555555555,117.95,113.1,0.46399999999999997,0.39799999999999996,0.60234614,0.195298057,1.517962889,-1.089419301
5751,19/09/2015,Bournemouth,Sunderland,2.0,0.0,H,2.0,0.0,H,K Friend,15.0,9.0,5.0,2.0,7.0,3.0,14.0,15.0,2.0,4.0,0.0,1.0,1,1,"11,271",13.529411764705882,2015,6,4,2,0.8,0.9956616052060737,1.2,0.9739696312364425,1.8,1.4642082429501084,0.8,1.0,-3.0,-4.0,0,0,0.0,0.0,99.9,111.25,0.512,0.41,0.463938957,-0.139325999,1.1433924,-0.178437902
5752,19/09/2015,Chelsea,Arsenal,2.0,0.0,H,0.0,0.0,D,M Dean,22.0,9.0,7.0,2.0,5.0,5.0,12.0,11.0,3.0,1.0,0.0,2.0,2,2,"41,584",14.595365418894831,2015,6,4,10,2.0469565217391303,1.9965217391304348,1.866086956521739,1.9217391304347826,0.84,0.9773913043478261,1.4,1.8,-3.0,6.0,0,2,0.23333333333333334,0.1,553.5,457.85,0.562,0.583,-0.404832284,-0.066317114,-0.298502597,-1.46240176
5753,19/09/2015,Man City,West Ham,1.0,2.0,A,1.0,2.0,A,R Madley,27.0,6.0,8.0,3.0,16.0,3.0,10.0,7.0,1.0,2.0,0.0,0.0,2,1,"53,545",12.989247311827956,2015,6,15,9,1.5884543761638734,1.177874186550976,1.5884543761638734,1.1626898047722343,1.1601489757914338,1.4490238611713666,3.0,1.3,23.0,2.0,11,2,0.4090909090909091,0.045454545454545456,499.35,201.33,0.569,0.484,-0.43578271,-0.123167091,0.144537765,-0.318588886
5754,19/09/2015,Newcastle,Watford,1.0,2.0,A,0.0,2.0,A,R East,15.0,13.0,5.0,4.0,5.0,5.0,8.0,12.0,1.0,2.0,0.0,0.0,1,1,"47,806",12.571428571428571,2015,6,2,6,1.324022346368715,0.7906976744186046,1.2886405959031657,0.7441860465116279,1.4245810055865922,1.4651162790697674,0.6,1.1,-8.0,-2.0,0,1,0.5,0.0,198.0,137.0,0.466,0.451,-0.558144856,-0.139325999,-0.226658214,2.13973514
5755,19/09/2015,Stoke,Leicester,2.0,2.0,D,2.0,0.0,H,A Marriner,11.0,12.0,4.0,5.0,3.0,4.0,7.0,12.0,1.0,4.0,0.0,0.0,1,1,"27,642",12.510204081632653,2015,6,2,11,1.2214022140221403,1.0254777070063694,1.047970479704797,1.10828025477707,1.3025830258302582,1.5414012738853504,1.0,2.1,2.0,11.0,0,1,0.0,0.5,147.0,161.1,0.49700000000000005,0.426,-0.954202334,1.223071944,-0.798410827,1.821328385
5756,19/09/2015,Swansea,Everton,0.0,0.0,D,0.0,0.0,D,S Attwell,12.0,17.0,3.0,2.0,2.0,4.0,12.0,11.0,2.0,2.0,0.0,1.0,1,1,"20,805",14.34,2015,6,8,8,1.267515923566879,1.462608695652174,1.2611464968152866,1.3165217391304347,1.3375796178343948,1.2017391304347826,1.7,1.4,3.0,3.0,0,1,0.0,0.375,145.8,249.85,0.525,0.519,-0.458429362,1.147868976,-1.032683769,-0.098351625
5757,20/09/2015,Liverpool,Norwich,1.0,1.0,D,0.0,0.0,D,A Taylor,23.0,7.0,7.0,2.0,6.0,2.0,4.0,13.0,1.0,2.0,0.0,0.0,2,1,"44,072",14.102425876010782,2015,6,7,7,1.791304347826087,1.0445859872611465,1.666086956521739,1.089171974522293,0.9756521739130435,1.732484076433121,1.1,0.8,-10.0,-9.0,0,1,0.375,0.0,375.25,116.9,0.5720000000000001,0.46,0.055929693,-1.064553804,0.289108831,-1.211129367
5758,20/09/2015,Southampton,Man United,2.0,3.0,A,1.0,1.0,D,M Clattenburg,15.0,10.0,8.0,3.0,5.0,5.0,6.0,13.0,2.0,0.0,0.0,0.0,1,2,"31,588",13.01023890784983,2015,6,6,10,1.2653721682847896,2.1356521739130434,1.2297734627831716,1.9756521739130435,1.3042071197411003,0.8730434782608696,1.0,1.5,0.0,0.0,0,1,0.125,0.3125,225.5,439.85,0.49200000000000005,0.585,-0.096414011,-0.562009017,-0.93031668,-0.251560155
5759,20/09/2015,Tottenham,Crystal Palace,1.0,0.0,H,0.0,0.0,D,M Oliver,22.0,12.0,6.0,4.0,6.0,5.0,9.0,11.0,1.0,2.0,0.0,0.0,2,1,"35,723",12.620320855614974,2015,6,6,9,1.5304347826086957,1.134453781512605,1.448695652173913,1.084033613445378,1.2991304347826087,1.403361344537815,1.3,1.5,-1.0,1.0,1,0,0.16666666666666666,0.0,371.85,135.7,0.574,0.45799999999999996,0.144537765,-0.046531093,1.734819487,0.736231682
5760,26/09/2015,Leicester,Arsenal,2.0,5.0,A,1.0,2.0,A,C Pawson,16.0,26.0,7.0,12.0,6.0,5.0,9.0,12.0,1.0,1.0,0.0,0.0,3,4,"32,047",14.373983739837398,2015,7,12,10,1.0253164556962024,1.9930555555555556,1.1139240506329113,1.9184027777777777,1.5443037974683544,0.9791666666666666,2.2,1.5,13.0,2.0,0,0,0.0,0.125,161.1,457.85,0.426,0.583,-0.798410827,1.821328385,-0.298502597,-1.46240176
5761,26/09/2015,Liverpool,Aston Villa,3.0,2.0,H,1.0,0.0,H,J Moss,21.0,10.0,12.0,4.0,11.0,1.0,8.0,13.0,0.0,0.0,0.0,0.0,4,3,"44,228",12.934306569343066,2015,7,8,4,1.7899305555555556,1.2795138888888888,1.6649305555555556,1.2100694444444444,0.9756944444444444,1.3454861111111112,1.2,1.0,-9.0,-7.0,0,0,0.23333333333333334,0.13333333333333333,375.25,117.95,0.5720000000000001,0.46399999999999997,0.055929693,-1.064553804,0.60234614,0.195298057
5762,26/09/2015,Man United,Sunderland,3.0,0.0,H,1.0,0.0,H,M Jones,12.0,9.0,7.0,4.0,5.0,2.0,12.0,17.0,0.0,3.0,0.0,0.0,4,3,"75,328",12.673267326732674,2015,7,13,2,2.1371527777777777,0.9935064935064936,1.9774305555555556,0.9718614718614719,0.875,1.4653679653679654,1.8,0.7,4.0,-7.0,2,0,0.375,0.041666666666666664,439.85,111.25,0.585,0.41,-0.93031668,-0.251560155,1.1433924,-0.178437902
5763,26/09/2015,Newcastle,Chelsea,2.0,2.0,D,1.0,0.0,H,M Atkinson,11.0,16.0,5.0,4.0,4.0,6.0,12.0,15.0,1.0,2.0,0.0,0.0,3,4,"48,682",12.947826086956521,2015,7,2,7,1.321561338289963,2.048611111111111,1.288104089219331,1.8663194444444444,1.4256505576208178,0.8385416666666666,0.6,1.4,-8.0,-3.0,0,1,0.21428571428571427,0.14285714285714285,198.0,553.5,0.466,0.562,-0.558144856,-0.139325999,-0.404832284,-0.066317114
5764,26/09/2015,Southampton,Swansea,3.0,1.0,H,1.0,0.0,H,R East,18.0,11.0,7.0,4.0,4.0,3.0,18.0,14.0,3.0,1.0,0.0,0.0,3,3,"30,704",12.571428571428571,2015,7,6,9,1.261290322580645,1.2658227848101267,1.232258064516129,1.2531645569620253,1.3096774193548386,1.3291139240506329,0.9,1.5,-1.0,2.0,0,0,0.16666666666666666,0.16666666666666666,225.5,145.8,0.49200000000000005,0.525,-0.096414011,-0.562009017,-0.458429362,1.147868976
5765,26/09/2015,Stoke,Bournemouth,2.0,1.0,H,1.0,0.0,H,L Mason,8.0,11.0,5.0,6.0,3.0,7.0,13.0,11.0,1.0,0.0,0.0,0.0,3,3,"27,742",12.292682926829269,2015,7,3,7,1.2205882352941178,1.1666666666666667,1.0514705882352942,1.3333333333333333,1.3051470588235294,1.5,1.0,1.1666666666666667,2.0,-1.0,0,1,0.0,0.0,147.0,99.9,0.49700000000000005,0.512,-0.954202334,1.223071944,0.463938957,-0.139325999
5766,26/09/2015,Tottenham,Man City,4.0,1.0,H,1.0,1.0,D,M Clattenburg,15.0,22.0,8.0,8.0,5.0,9.0,17.0,6.0,5.0,1.0,0.0,0.0,4,4,"35,867",13.01023890784983,2015,7,9,15,1.5329861111111112,1.5855018587360594,1.4479166666666667,1.587360594795539,1.296875,1.161710037174721,1.5,2.7,0.0,21.0,2,0,0.25,0.14285714285714285,371.85,499.35,0.574,0.569,0.144537765,-0.046531093,-0.43578271,-0.123167091
5767,26/09/2015,West Ham,Norwich,2.0,2.0,D,1.0,1.0,D,M Dean,19.0,16.0,7.0,7.0,7.0,5.0,7.0,17.0,0.0,0.0,0.0,0.0,3,3,"34,857",14.595365418894831,2015,7,12,8,1.1818181818181819,1.0443037974683544,1.1645021645021645,1.0886075949367089,1.448051948051948,1.7278481012658229,1.5,0.9,3.0,-8.0,3,0,0.5,0.0,201.33,116.9,0.484,0.46,0.144537765,-0.318588886,0.289108831,-1.211129367
5768,27/09/2015,Watford,Crystal Palace,0.0,1.0,A,0.0,0.0,D,A Taylor,15.0,16.0,2.0,3.0,6.0,4.0,17.0,22.0,4.0,4.0,0.0,0.0,1,2,"20,168",14.102425876010782,2015,7,9,9,0.8409090909090909,1.125,0.7727272727272727,1.075,1.4545454545454546,1.4,1.4,1.5,1.0,2.0,2,0,0.0,0.0,137.0,135.7,0.451,0.45799999999999996,-0.226658214,2.13973514,1.734819487,0.736231682
5769,28/09/2015,West Brom,Everton,2.0,3.0,A,1.0,0.0,H,R Madley,9.0,12.0,4.0,4.0,6.0,4.0,9.0,8.0,0.0,3.0,0.0,0.0,2,2,"24,240",12.989247311827956,2015,7,8,9,1.014367816091954,1.4618055555555556,1.0660919540229885,1.3142361111111112,1.5718390804597702,1.1996527777777777,1.5,1.2,-1.0,0.0,1,0,0.2222222222222222,0.2222222222222222,113.1,249.85,0.39799999999999996,0.519,1.517962889,-1.089419301,-1.032683769,-0.098351625
5770,03/10/2015,Aston Villa,Stoke,0.0,1.0,A,0.0,0.0,D,M Jones,13.0,12.0,2.0,5.0,9.0,5.0,12.0,12.0,1.0,0.0,0.0,0.0,3,3,"33,189",12.673267326732674,2015,8,4,6,1.2772963604852687,1.2271062271062272,1.2114384748700173,1.054945054945055,1.3483535528596187,1.304029304029304,0.7,1.3,-9.0,5.0,0,1,0.07142857142857142,0.14285714285714285,117.95,147.0,0.46399999999999997,0.49700000000000005,0.60234614,0.195298057,-0.954202334,1.223071944
5771,03/10/2015,Bournemouth,Watford,1.0,1.0,D,1.0,1.0,D,M Oliver,12.0,11.0,6.0,2.0,5.0,3.0,8.0,13.0,1.0,1.0,0.0,0.0,3,2,"11,187",12.620320855614974,2015,8,7,9,1.0,0.8222222222222222,1.2857142857142858,0.7555555555555555,1.5714285714285714,1.4444444444444444,1.0,1.3,-2.0,0.0,0,0,0.0,0.0,99.9,137.0,0.512,0.451,0.463938957,-0.139325999,-0.226658214,2.13973514
5772,03/10/2015,Chelsea,Southampton,1.0,3.0,A,1.0,1.0,D,R Madley,10.0,13.0,3.0,5.0,4.0,6.0,14.0,14.0,2.0,5.0,0.0,0.0,4,3,"41,642",12.989247311827956,2015,8,8,9,2.046793760831889,1.2668810289389068,1.8665511265164645,1.2379421221864952,0.8405545927209706,1.3086816720257235,1.2,1.2,-4.0,2.0,0,1,0.25,0.0625,553.5,225.5,0.562,0.49200000000000005,-0.404832284,-0.066317114,-0.096414011,-0.562009017
5773,03/10/2015,Crystal Palace,West Brom,2.0,0.0,H,0.0,0.0,D,J Moss,21.0,7.0,8.0,2.0,8.0,3.0,14.0,13.0,3.0,3.0,0.0,0.0,3,3,"24,033",12.934306569343066,2015,8,12,8,1.140495867768595,1.011461318051576,1.0743801652892562,1.0687679083094557,1.3884297520661157,1.5759312320916905,1.8,1.2,4.0,-3.0,1,0,0.3333333333333333,0.16666666666666666,135.7,113.1,0.45799999999999996,0.39799999999999996,1.734819487,0.736231682,1.517962889,-1.089419301
5774,03/10/2015,Man City,Newcastle,6.0,1.0,H,1.0,1.0,D,K Friend,23.0,6.0,11.0,4.0,6.0,3.0,13.0,8.0,3.0,1.0,0.0,0.0,4,3,"53,850",13.529411764705882,2015,8,15,3,1.582560296846011,1.320964749536178,1.5862708719851577,1.2894248608534322,1.1669758812615956,1.4267161410018554,2.4,0.7,17.0,-5.0,0,0,0.38461538461538464,0.038461538461538464,499.35,198.0,0.569,0.466,-0.43578271,-0.123167091,-0.558144856,-0.139325999
5775,03/10/2015,Norwich,Leicester,1.0,2.0,A,0.0,1.0,A,M Clattenburg,17.0,16.0,2.0,5.0,16.0,8.0,4.0,4.0,0.0,1.0,0.0,0.0,3,3,"27,067",13.01023890784983,2015,8,9,12,1.0440251572327044,1.0188679245283019,1.0943396226415094,1.119496855345912,1.729559748427673,1.5660377358490567,1.0,1.9,-7.0,7.0,0,0,0.0,0.0,116.9,161.1,0.46,0.426,0.289108831,-1.211129367,-0.798410827,1.821328385
5776,03/10/2015,Sunderland,West Ham,2.0,2.0,D,2.0,1.0,H,N Swarbrick,12.0,20.0,3.0,6.0,1.0,8.0,14.0,11.0,2.0,4.0,1.0,0.0,3,3,"42,932",13.333333333333334,2015,8,2,13,0.9913606911447084,1.181425485961123,0.9697624190064795,1.1663066954643628,1.468682505399568,1.449244060475162,0.4,1.3,-12.0,2.0,0,0,0.18181818181818182,0.13636363636363635,111.25,201.33,0.41,0.484,1.1433924,-0.178437902,0.144537765,-0.318588886
5777,04/10/2015,Arsenal,Man United,3.0,0.0,H,3.0,0.0,H,A Taylor,12.0,9.0,5.0,5.0,3.0,6.0,8.0,17.0,1.0,3.0,0.0,0.0,3,4,"60,084",14.102425876010782,2015,8,13,16,1.9948006932409013,2.1386481802426345,1.923743500866551,1.9792027729636048,0.9809358752166378,0.8734835355285961,1.8,2.1,6.0,8.0,1,3,0.16666666666666666,0.13333333333333333,457.85,439.85,0.583,0.585,-0.298502597,-1.46240176,-0.93031668,-0.251560155
